
144.9524499 -37.82542999 0.0005 --> Census year: 2018 || Block ID: 804 || Property ID: 110542 || Base property ID: 110484 || CLUE small area: Southbank || Trading Name: Kate Spade || Industry (ANZSIC4) code: 4259 || Industry (ANZSIC4) description: Other Personal Accessory Retailing || x coordinate: 144.952450 || y coordinate: -37.825430 || Location: (-37.82542999, 144.9524499) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: CBRE (V) Pty Limited || Industry (ANZSIC4) code: 6720 || Industry (ANZSIC4) description: Real Estate Services || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Murray White Room || Industry (ANZSIC4) code: 4279 || Industry (ANZSIC4) description: Other Store-Based Retailing n.e.c. || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Powerchina Australia Development Pty Limited || Industry (ANZSIC4) code: 3019 || Industry (ANZSIC4) description: Other Residential Building Construction || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: UBS AG || Industry (ANZSIC4) code: 6229 || Industry (ANZSIC4) description: Other Depository Financial Intermediation || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: LEK Consulting Pty Ltd || Industry (ANZSIC4) code: 6962 || Industry (ANZSIC4) description: Management Advice and Other Consulting Services || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Oldendorff Melbourne || Industry (ANZSIC4) code: 5219 || Industry (ANZSIC4) description: Other Water Transport Support Services || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Victoria Square Group || Industry (ANZSIC4) code: 6720 || Industry (ANZSIC4) description: Real Estate Services || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Antares Capital Partners || Industry (ANZSIC4) code: 6240 || Industry (ANZSIC4) description: Financial Asset Investing || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Charter Keck Cramer || Industry (ANZSIC4) code: 6720 || Industry (ANZSIC4) description: Real Estate Services || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: NAB Private Wealth || Industry (ANZSIC4) code: 6419 || Industry (ANZSIC4) description: Other Auxiliary Finance and Investment Services || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Russell Investments || Industry (ANZSIC4) code: 6419 || Industry (ANZSIC4) description: Other Auxiliary Finance and Investment Services || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Gazi || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Industry Superannuation Property Trust || Industry (ANZSIC4) code: 6330 || Industry (ANZSIC4) description: Superannuation Funds || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: No 8 Exhibition Cafe || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: The Press Club || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 111071 || Base property ID: 111071 || CLUE small area: Melbourne (CBD) || Trading Name: Palo Alto Networks || Industry (ANZSIC4) code: 7000 || Industry (ANZSIC4) description: Computer System Design and Related Services || x coordinate: 144.972721 || y coordinate: -37.815462 || Location: (-37.81546171, 144.972721) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 103918 || Base property ID: 103918 || CLUE small area: Melbourne (CBD) || Trading Name: Aleenta Barre || Industry (ANZSIC4) code: 8211 || Industry (ANZSIC4) description: Sports and Physical Recreation Instruction || x coordinate: 144.972512 || y coordinate: -37.815065 || Location: (-37.81506488, 144.9725123) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 103918 || Base property ID: 103918 || CLUE small area: Melbourne (CBD) || Trading Name: Adara Health || Industry (ANZSIC4) code: 8539 || Industry (ANZSIC4) description: Other Allied Health Services || x coordinate: 144.972512 || y coordinate: -37.815065 || Location: (-37.81506488, 144.9725123) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 103918 || Base property ID: 103918 || CLUE small area: Melbourne (CBD) || Trading Name: Endota Spa || Industry (ANZSIC4) code: 9511 || Industry (ANZSIC4) description: Hairdressing and Beauty Services || x coordinate: 144.972512 || y coordinate: -37.815065 || Location: (-37.81506488, 144.9725123) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 103918 || Base property ID: 103918 || CLUE small area: Melbourne (CBD) || Trading Name: Hotel And Leisure Management Pty Ltd || Industry (ANZSIC4) code: 6962 || Industry (ANZSIC4) description: Management Advice and Other Consulting Services || x coordinate: 144.972512 || y coordinate: -37.815065 || Location: (-37.81506488, 144.9725123) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 103918 || Base property ID: 103918 || CLUE small area: Melbourne (CBD) || Trading Name: Robertson Projects (Victoria) || Industry (ANZSIC4) code: 3020 || Industry (ANZSIC4) description: Non-Residential Building Construction || x coordinate: 144.972512 || y coordinate: -37.815065 || Location: (-37.81506488, 144.9725123) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 103918 || Base property ID: 103918 || CLUE small area: Melbourne (CBD) || Trading Name: Cecconi's Flinders Lane || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.972512 || y coordinate: -37.815065 || Location: (-37.81506488, 144.9725123) ||

144.972721 -37.81546171 0.0005 --> Census year: 2018 || Block ID: 18 || Property ID: 103917 || Base property ID: 103917 || CLUE small area: Melbourne (CBD) || Trading Name: Punt Hill Manhattan Apartments || Industry (ANZSIC4) code: 4400 || Industry (ANZSIC4) description: Accommodation || x coordinate: 144.972806 || y coordinate: -37.814982 || Location: (-37.81498242, 144.9728057) ||

144.94712 -37.81080101 0.0005 --> Census year: 2018 || Block ID: 442 || Property ID: 100194 || Base property ID: 100194 || CLUE small area: West Melbourne (Residential) || Trading Name: Menzies Institute of Technology || Industry (ANZSIC4) code: 8102 || Industry (ANZSIC4) description: Higher Education || x coordinate: 144.947120 || y coordinate: -37.810801 || Location: (-37.81080101, 144.94712) ||

144.94712 -37.81080101 0.0005 --> Census year: 2018 || Block ID: 442 || Property ID: 100194 || Base property ID: 100194 || CLUE small area: West Melbourne (Residential) || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.947120 || y coordinate: -37.810801 || Location: (-37.81080101, 144.94712) ||

144.94712 -37.81080101 0.0005 --> Census year: 2018 || Block ID: 442 || Property ID: 100194 || Base property ID: 100194 || CLUE small area: West Melbourne (Residential) || Trading Name: Australia Pacific Media || Industry (ANZSIC4) code: 5411 || Industry (ANZSIC4) description: Newspaper Publishing || x coordinate: 144.947120 || y coordinate: -37.810801 || Location: (-37.81080101, 144.94712) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 102039 || Base property ID: 102039 || CLUE small area: North Melbourne || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.957065 || y coordinate: -37.804557 || Location: (-37.80455736, 144.9570645) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 506307 || Base property ID: 506307 || CLUE small area: North Melbourne || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.957073 || y coordinate: -37.804512 || Location: (-37.80451178, 144.9570725) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 506309 || Base property ID: 506309 || CLUE small area: North Melbourne || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.957182 || y coordinate: -37.804478 || Location: (-37.80447754, 144.9571823) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107528 || Base property ID: 107528 || CLUE small area: North Melbourne || Trading Name: Excel Food Mart || Industry (ANZSIC4) code: 4110 || Industry (ANZSIC4) description: Supermarket and Grocery Stores || x coordinate: 144.956661 || y coordinate: -37.804452 || Location: (-37.80445172, 144.9566606) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107528 || Base property ID: 107528 || CLUE small area: North Melbourne || Trading Name: Sojung Korean BBQ || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.956661 || y coordinate: -37.804452 || Location: (-37.80445172, 144.9566606) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107528 || Base property ID: 107528 || CLUE small area: North Melbourne || Trading Name: Victorian Commercial & Home Loan Group Pty Ltd || Industry (ANZSIC4) code: 6419 || Industry (ANZSIC4) description: Other Auxiliary Finance and Investment Services || x coordinate: 144.956661 || y coordinate: -37.804452 || Location: (-37.80445172, 144.9566606) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107528 || Base property ID: 107528 || CLUE small area: North Melbourne || Trading Name: Ebc Business Consultants Pty Ltd || Industry (ANZSIC4) code: 6932 || Industry (ANZSIC4) description: Accounting Services || x coordinate: 144.956661 || y coordinate: -37.804452 || Location: (-37.80445172, 144.9566606) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107528 || Base property ID: 107528 || CLUE small area: North Melbourne || Trading Name: Melbourne Property Conveyancing Pty Ltd || Industry (ANZSIC4) code: 6931 || Industry (ANZSIC4) description: Legal Services || x coordinate: 144.956661 || y coordinate: -37.804452 || Location: (-37.80445172, 144.9566606) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107528 || Base property ID: 107528 || CLUE small area: North Melbourne || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.956661 || y coordinate: -37.804452 || Location: (-37.80445172, 144.9566606) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107528 || Base property ID: 107528 || CLUE small area: North Melbourne || Trading Name: Hacer Group || Industry (ANZSIC4) code: 3020 || Industry (ANZSIC4) description: Non-Residential Building Construction || x coordinate: 144.956661 || y coordinate: -37.804452 || Location: (-37.80445172, 144.9566606) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107528 || Base property ID: 107528 || CLUE small area: North Melbourne || Trading Name: State Member of Parliament For Melbourne - Ellen Sandell || Industry (ANZSIC4) code: 7520 || Industry (ANZSIC4) description: State Government Administration || x coordinate: 144.956661 || y coordinate: -37.804452 || Location: (-37.80445172, 144.9566606) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 102041 || Base property ID: 102041 || CLUE small area: North Melbourne || Trading Name: GSA Accountants || Industry (ANZSIC4) code: 6932 || Industry (ANZSIC4) description: Accounting Services || x coordinate: 144.957088 || y coordinate: -37.804420 || Location: (-37.80442048, 144.9570883) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 102042 || Base property ID: 102042 || CLUE small area: North Melbourne || Trading Name: Mitchell Water Australia || Industry (ANZSIC4) code: 3109 || Industry (ANZSIC4) description: Other Heavy and Civil Engineering Construction || x coordinate: 144.957099 || y coordinate: -37.804361 || Location: (-37.8043608, 144.9570995) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 102043 || Base property ID: 102043 || CLUE small area: North Melbourne || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.957168 || y coordinate: -37.804284 || Location: (-37.80428404, 144.957168) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 102043 || Base property ID: 102043 || CLUE small area: North Melbourne || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.957168 || y coordinate: -37.804284 || Location: (-37.80428404, 144.957168) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 102043 || Base property ID: 102043 || CLUE small area: North Melbourne || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.957168 || y coordinate: -37.804284 || Location: (-37.80428404, 144.957168) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107879 || Base property ID: 107879 || CLUE small area: North Melbourne || Trading Name: Daniher Facility Management || Industry (ANZSIC4) code: 7311 || Industry (ANZSIC4) description: Building and Other Industrial Cleaning Services || x coordinate: 144.957268 || y coordinate: -37.804133 || Location: (-37.80413272, 144.957268) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107884 || Base property ID: 107884 || CLUE small area: North Melbourne || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.956894 || y coordinate: -37.804090 || Location: (-37.80409024, 144.9568939) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107883 || Base property ID: 107883 || CLUE small area: North Melbourne || Trading Name: Foursight Architects Pty Ltd || Industry (ANZSIC4) code: 6921 || Industry (ANZSIC4) description: Architectural Services || x coordinate: 144.956964 || y coordinate: -37.804098 || Location: (-37.80409796, 144.9569636) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107882 || Base property ID: 107882 || CLUE small area: North Melbourne || Trading Name: McManus Lew  Architect || Industry (ANZSIC4) code: 6921 || Industry (ANZSIC4) description: Architectural Services || x coordinate: 144.957027 || y coordinate: -37.804105 || Location: (-37.80410533, 144.9570267) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107881 || Base property ID: 107881 || CLUE small area: North Melbourne || Trading Name: Migration Expert Pty Ltd || Industry (ANZSIC4) code: 7299 || Industry (ANZSIC4) description: Other Administrative Services n.e.c. || x coordinate: 144.957096 || y coordinate: -37.804113 || Location: (-37.80411315, 144.9570955) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107880 || Base property ID: 107880 || CLUE small area: North Melbourne || Trading Name: Create Foundation Limited || Industry (ANZSIC4) code: 8790 || Industry (ANZSIC4) description: Other Social Assistance Services || x coordinate: 144.957168 || y coordinate: -37.804121 || Location: (-37.80412134, 144.9571682) ||

144.9570995 -37.8043608 0.0005 --> Census year: 2018 || Block ID: 359 || Property ID: 107885 || Base property ID: 107885 || CLUE small area: North Melbourne || Trading Name: Anaesthesia Analgesia || Industry (ANZSIC4) code: 8512 || Industry (ANZSIC4) description: Specialist Medical Services || x coordinate: 144.956813 || y coordinate: -37.804074 || Location: (-37.80407413, 144.9568129) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Melbourne Water Taxis || Industry (ANZSIC4) code: 5010 || Industry (ANZSIC4) description: Scenic and Sightseeing Transport || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Riverside Teppanyaki || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Man Mo @ Wtc || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Rivers Edge Events || Industry (ANZSIC4) code: 6712 || Industry (ANZSIC4) description: Non-Residential Property Operators || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: The Wharf Hotel || Industry (ANZSIC4) code: 4520 || Industry (ANZSIC4) description: Pubs, Taverns and Bars || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Byblos Bar & Restaurant || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Health Express || Industry (ANZSIC4) code: 4512 || Industry (ANZSIC4) description: Takeaway Food Services || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Yarra Dragon || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Victoria Police Museum || Industry (ANZSIC4) code: 8910 || Industry (ANZSIC4) description: Museum Operation || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Thales Australia Limited || Industry (ANZSIC4) code: 5220 || Industry (ANZSIC4) description: Airport Operations and Other Air Transport Support Services || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Jamps Cafe || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Metropolitan Waste And Resource Recovery Group || Industry (ANZSIC4) code: 7520 || Industry (ANZSIC4) description: State Government Administration || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Little Assets || Industry (ANZSIC4) code: 8710 || Industry (ANZSIC4) description: Child Care Services || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Objective Corporation Limited || Industry (ANZSIC4) code: 7000 || Industry (ANZSIC4) description: Computer System Design and Related Services || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103977 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Victoria Police || Industry (ANZSIC4) code: 7711 || Industry (ANZSIC4) description: Police Services || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Baraonda || Industry (ANZSIC4) code: 4512 || Industry (ANZSIC4) description: Takeaway Food Services || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: WTC Express || Industry (ANZSIC4) code: 4111 || Industry (ANZSIC4) description: Convenience Store || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Degani Bakery Cafe || Industry (ANZSIC4) code: 4511 || Industry (ANZSIC4) description: Cafes and Restaurants || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: BankVic || Industry (ANZSIC4) code: 6223 || Industry (ANZSIC4) description: Credit Union Operation || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Victoria Police - Tower 3 || Industry (ANZSIC4) code: 7711 || Industry (ANZSIC4) description: Police Services || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

144.9535427 -37.82258101 0.0005 --> Census year: 2018 || Block ID: 131 || Property ID: 103978 || Base property ID: 111287 || CLUE small area: Docklands || Trading Name: Victoria Police - Tower 2 || Industry (ANZSIC4) code: 7711 || Industry (ANZSIC4) description: Police Services || x coordinate: 144.953543 || y coordinate: -37.822581 || Location: (-37.82258101, 144.9535427) ||

